SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolecularWeight,HeavyAtomMolecularWeight,ExactMolecularWeight,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,10.894697893046107,0.1311791383219958,10.894697893046107,0.1311791383219958,0.6101503454772369,192.302,172.14199999999997,192.15141526,78,0,0.15212328706486747,-0.2951807665268281,0.2951807665268281,0.15212328706486747,1.4285714285714286,2.0714285714285716,2.5714285714285716,2.96127747123545,292.35742381695854,10.767584713501616,9.684269172402757,9.684269172402757,6.432357537481886,5.321914528941439,5.321914528941439,4.875425830919018,4.875425830919018,3.027174981424705,3.027174981424705,2.2110362268136408,2.2110362268136408,-0.8500000000000001,935.9025551644245,11.226045627376426,4.118968361635843,2.5679479011227926,86.89504128273488,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,25.496599036284394,50.1740543744592,0.0,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.41499046939678,46.95741366754052,0.0,23.298249273806295,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.41499046939678,46.95741366754052,23.298249273806295,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,11.198235415761719,0.0,0.0,30.408673928916564,12.999757306524504,6.076020106833881,20.771211599071872,0.0,0.0,0.0,10.894697893046107,0.0,3.04775462962963,0.1311791383219958,0.0,7.376885865457294,8.299482473544973,0.0,0.6153846153846154,14,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,1,3.6582000000000026,60.15300000000004
CC1=CCCC(C1/C=C/C(=O)C)(C)C,10.897827144746788,0.1381235827664402,10.897827144746788,0.1381235827664402,0.4830684055274862,192.30199999999996,172.14199999999997,192.15141526,78,0,0.15181791059666552,-0.2951928617942672,0.2951928617942672,0.15181791059666552,1.5714285714285714,2.2142857142857144,2.7142857142857144,2.862289603243217,281.6106883094834,10.767584713501616,9.631862929595462,9.631862929595462,6.432357537481887,5.287293031334987,5.287293031334987,4.922835478342926,4.922835478342926,3.1108554432315794,3.1108554432315794,2.2146525266989463,2.2146525266989463,-0.8500000000000001,935.9025551644245,11.226045627376426,4.118968361635843,2.5679479011227926,86.89504128273485,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,31.572619143118278,38.18012822146393,5.917906046161393,0.0,4.794537184071822,5.783244946364939,0.0,0.0,11.332896515558172,40.53659204461451,0.0,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.332896515558172,40.53659204461451,23.80116485057091,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,11.332896515558172,0.0,18.414747775921285,12.999757306524504,0.0,32.923251812739636,0.0,0.0,0.0,10.897827144746788,0.0,1.6980324074074078,0.5688180272108845,0.0,8.433821806500378,8.318167280801209,0.0,0.6153846153846154,14,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,1,3.5141000000000027,60.08300000000004
CC(=O)[O-],8.88888888888889,-1.0833333333333333,8.88888888888889,0.9722222222222221,0.3497740223042638,59.044000000000004,56.02,59.01385291591001,24,0,0.03827859892113979,-0.5504770280073037,0.5504770280073037,0.03827859892113979,2.0,2.0,2.0,2.8030394876740514,27.019550008653873,3.5773502691896257,2.3164965809277263,2.3164965809277263,1.7320508075688772,0.9082482904638631,0.9082482904638631,0.49158162379719644,0.49158162379719644,0.0,0.0,0.0,0.0,-0.53,3.2451124978365313,3.4699999999999998,0.8748582995951415,1.1560092559629747,24.059948994465934,9.901064578912528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.969305287951849,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.901064578912528,0.0,0.0,8.88888888888889,8.88888888888889,0.0,-1.0833333333333333,0.0,0.0,0.9722222222222221,0.0,0.5,4,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-1.2438,10.681000000000001
CC(=O)C(C)=O,9.793981481481481,-0.3796296296296291,9.793981481481481,0.3796296296296291,0.42594168943823185,86.08999999999999,80.04199999999999,86.036779432,34,0,0.19451404848392276,-0.2912343143503756,0.2912343143503756,0.19451404848392276,1.0,1.1666666666666667,1.1666666666666667,3.5677034550432034,71.5488750216347,5.1547005383792515,3.8164965809277263,3.8164965809277263,2.6427344100918364,1.6582482904638631,1.6582482904638631,1.1123724356957947,1.1123724356957947,0.49579081189859825,0.49579081189859825,0.0,0.0,-0.66,13.609640474436812,5.34,1.6978532452412014,1.6394011976047902,36.1571215711069,0.0,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,9.589074368143644,11.566489892729878,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,0.0,13.847474399381248,0.0,0.0,0.0,0.0,34.14,0.0,9.589074368143644,0.0,11.566489892729878,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,19.587962962962962,0.0,0.0,-0.7592592592592582,0.0,0.0,2.5046296296296298,0.0,0.5,6,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0.1644000000000001,21.36199999999999
CCCCCC=O,9.67967970521542,0.7438888888888888,9.67967970521542,0.7438888888888888,0.3883941773179649,100.16099999999999,88.06499999999998,100.088815004,42,0,0.11949019725434507,-0.303402908155129,0.303402908155129,0.11949019725434507,1.4285714285714286,2.142857142857143,2.5714285714285716,2.558780869327957,41.444678358882754,5.535533905932738,4.814025684399679,4.814025684399679,3.414213562373095,2.8510573320459267,2.8510573320459267,1.6624485824480268,1.6624485824480268,0.925528666022963,0.925528666022963,0.47767090063073964,0.47767090063073964,-0.33,35.509609925153406,6.670000000000001,5.670000000000001,5.669999999999999,44.72548369985635,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,32.60702369139466,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,19.127803768981575,12.841643245852019,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.67967970521542,0.0,0.0,0.0,0.0,5.190555555555556,2.129764739229025,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1.7656,30.20599999999998
CC1OC(=O)C(=C1C)O,10.464814814814815,-0.6111111111111109,10.464814814814815,0.23379629629629606,0.4897982245908948,128.12699999999998,120.06299999999997,128.047344116,50,0,0.37355048711125177,-0.5017670507989173,0.5017670507989173,0.37355048711125177,1.6666666666666667,2.2222222222222223,2.3333333333333335,2.9203676896441446,180.74199426319834,7.016507857945051,5.341060445617311,5.341060445617311,4.125897657686229,2.733582752393797,2.733582752393797,2.079156633593308,2.079156633593308,1.4604752505108174,1.4604752505108174,0.6582818155140304,0.6582818155140304,-0.99,109.16177843814495,6.134843945068663,1.7554196163202884,0.780965925004028,52.93782849584575,9.843390348640755,6.103966387748303,0.0,5.759164871656176,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,13.847474399381248,5.573104530069267,0.0,14.637927532712576,5.969305287951849,0.0,0.0,0.0,19.95144078712955,0.0,11.332269401725444,0.0,0.0,0.0,0.0,0.0,0.0,17.17979907054086,9.53140013787187,0.0,13.847474399381248,11.332269401725444,0.0,0.0,0.0,46.53,5.969305287951849,4.794537184071822,0.0,11.86313125940448,5.573104530069267,0.0,0.0,13.847474399381248,0.0,4.736862953800049,5.106527394840706,4.622685185185185,0.0,10.464814814814815,8.841712962962962,0.6111111111111114,-0.844907407407407,0.0,-0.2523148148148151,3.3902314814814813,0.0,0.5,9,1,3,0,1,1,0,0,0,3,1,3,0,0,0,0,1,0.7637,30.88279999999999
COC1=C(C=CC(=C1)C=O)O,10.248745275888133,0.0399074074074075,10.248745275888133,0.0399074074074075,0.6477438574453785,152.14899999999997,144.08499999999998,152.047344116,58,0,0.1606893236526212,-0.5042543227773111,0.5042543227773111,0.1606893236526212,1.5454545454545454,2.272727272727273,2.8181818181818183,3.1161641338580512,268.03972257956417,8.267584713501616,6.073111253186188,6.073111253186188,5.274386907679233,3.098390500148688,3.098390500148688,2.049137357217536,2.049137357217536,1.3398615046902285,1.3398615046902285,0.7675205674503294,0.7675205674503294,-1.51,343.17627964649273,7.595374077976819,3.0531381005525,1.490370509139573,64.23058843003683,9.843390348640755,6.286160523129555,11.49902366656781,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,5.563451491696996,7.109797541277533,14.637927532712576,6.286160523129555,0.0,0.0,0.0,0.0,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,18.502485459247794,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,0.0,46.53,0.0,4.794537184071822,0.0,5.749511833283905,17.599123848110455,0.0,25.30889874666236,0.0,0.0,0.0,9.843390348640755,4.778564814814815,0.0,10.248745275888133,9.089545540438397,0.4857870370370372,0.35435185185185225,4.4124537037037035,0.6963888888888887,0.0,1.434162887377173,0.125,11,1,3,0,0,0,1,0,1,3,1,3,2,0,0,0,1,1.2133,40.046300000000016
CC(=O)C1=NCCC1,10.515231481481482,0.14120370370370416,10.515231481481482,0.14120370370370416,0.4920180581220516,111.144,102.07199999999999,111.068413908,44,0,0.1729978543905358,-0.2931655701129652,0.2931655701129652,0.1729978543905358,1.75,2.5,2.75,2.574087696680908,137.4639615981846,5.983127663125442,4.976782229523463,4.976782229523463,3.8045304526403108,2.847512099592022,2.847512099592022,1.9881542663796143,1.9881542663796143,1.280750140713327,1.280750140713327,0.8269375936374481,0.8269375936374481,-0.66,93.1025933890692,5.476239782016348,2.0724211675050093,0.940761722330511,48.61497503218725,0.0,0.0,5.783244946364939,0.0,0.0,0.0,9.786941916707491,0.0,0.0,0.0,0.0,12.841643245852019,13.4684936056032,5.711685002770702,4.794537184071822,11.494929949135642,0.0,0.0,4.992404732635669,19.765380445542643,6.544756405912575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.039686355048218,4.794537184071822,0.0,19.765380445542643,4.992404732635669,0.0,0.0,0.0,29.43,0.0,4.794537184071822,0.0,5.783244946364939,0.0,25.098084654535295,0.0,6.923737199690624,0.0,4.992404732635669,0.0,0.0,0.0,14.517546296296297,0.0,0.7824074074074077,0.14120370370370416,0.0,1.9625462962962963,2.4296296296296296,0.0,0.6666666666666666,8,0,2,0,1,1,0,0,0,2,0,2,1,0,0,0,1,0.8102,32.21699999999999
CC(C)C=O,9.50462962962963,0.2037037037037035,9.50462962962963,0.2037037037037035,0.41938247962025627,72.107,64.04299999999999,72.057514876,30,0,0.12201601225317348,-0.30311196413781816,0.30311196413781816,0.12201601225317348,1.6,1.8,1.8,2.825749368745867,30.62919048309069,4.284457050376173,3.5629488288431146,3.5629488288431146,2.270055610029662,1.723736132108101,1.723736132108101,1.3800996993442471,1.3800996993442471,0.2721655269759088,0.2721655269759088,0.0,0.0,-0.33,9.65148445440323,4.67,1.9424795640326975,3.67,31.995599471063137,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,5.917906046161393,0.0,4.794537184071822,6.286160523129555,0.0,0.0,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.917906046161393,0.0,6.286160523129555,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,9.50462962962963,0.0,0.0,0.2037037037037035,0.0,0.9166666666666667,3.7083333333333335,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8412999999999999,20.901999999999994
CCCC(=O)OCC,10.420833333333334,-0.08796296296296258,10.420833333333334,0.08796296296296258,0.5200986676423002,116.15999999999998,104.06399999999998,116.083729624,48,0,0.30525680561770935,-0.46596933451826794,0.46596933451826794,0.30525680561770935,1.5,2.125,2.5,3.0551722039096187,60.92878689342031,6.405777393935816,5.437816924487368,5.437816924487368,3.808060412490447,2.9646903780250446,2.9646903780250446,1.5550211698203653,1.5550211698203653,0.7594493502441826,0.7594493502441826,0.43728056659547937,0.43728056659547937,-0.53,50.25226450504587,7.470000000000001,4.624559505409582,3.6528153564899446,49.83902892936323,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,6.923737199690624,13.344558822616634,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,26.689117645233267,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,26.689117645233267,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,13.027703587438928,6.4208216229260096,0.0,0.0,13.847474399381248,4.736862953800049,0.0,4.6433333333333335,0.0,10.420833333333334,0.0,0.0,-0.08796296296296258,0.0,1.4232870370370372,4.267175925925926,0.0,0.8333333333333334,8,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,0,1.3496000000000001,31.540999999999983
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,11.845578703703705,-0.018425925925925846,11.845578703703705,0.018425925925925846,0.6095502174717989,190.28599999999997,172.14199999999997,190.135765196,76,0,0.1818048827427589,-0.2896336359755055,0.2896336359755055,0.1818048827427589,1.5,2.142857142857143,2.642857142857143,3.137247677628073,327.1447257779954,10.767584713501616,9.424756148408914,9.424756148408914,6.48719909234828,5.037293031334987,5.037293031334987,4.412640020780649,4.412640020780649,2.6315679077267373,2.6315679077267373,2.01203482872206,2.01203482872206,-1.11,982.4828787274857,10.967579519006982,3.9516065651044285,2.032960205713462,86.20543825055061,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,32.075534719882896,37.332411128607184,5.573104530069267,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.41499046939678,34.11577042168851,0.0,35.45028948747406,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.41499046939678,34.11577042168851,35.45028948747406,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,11.198235415761719,0.0,17.567030683064544,0.0,12.152040213667762,19.92349450621513,19.92349450621513,0.0,0.0,0.0,11.845578703703705,0.0,2.0393981481481487,0.15217592592592633,0.0,8.586786659108087,8.126060563114134,0.0,0.46153846153846156,14,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,1,3.4342000000000024,60.05900000000003
CCC1=NC=C(N=C1C)C,4.281898148148148,0.9713425925925926,4.281898148148148,0.9713425925925926,0.5863712857470414,136.19799999999998,124.10199999999999,136.100048384,54,0,0.0612855134531493,-0.25753598040378367,0.25753598040378367,0.0612855134531493,1.4,2.1,2.6,3.0699827149988397,230.69924244622516,7.560477932315068,6.678884241376089,6.678884241376089,4.736382105218447,3.5283545893717325,3.5283545893717325,2.397041230238811,2.397041230238811,1.5038068431888072,1.5038068431888072,0.9697992753673318,0.9697992753673318,-0.92,182.2382192735223,7.190132158590309,2.7755177404499802,1.3201859504132232,61.33046753897641,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,6.923737199690624,20.268296022307258,6.196843571613076,17.081783984545382,0.0,0.0,0.0,9.967957041894417,0.0,27.19203322199788,0.0,23.27862755615846,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,6.4208216229260096,13.847474399381248,24.00552118423601,6.196843571613076,0.0,0.0,0.0,25.78,0.0,0.0,0.0,0.0,0.0,23.502605607471395,0.0,0.0,20.044317970994324,16.89169424158504,0.0,0.0,0.0,8.515694444444444,0.0,3.155370370370371,0.0,0.0,2.7826851851851853,6.046250000000001,0.0,0.5,10,0,2,0,0,0,0,1,1,2,0,2,1,0,0,0,1,1.65584,40.88400000000001
CC/C=C/CC\C=C\C=O,9.788900384227766,0.8090625,9.788900384227766,0.8090625,0.24672536421663127,138.20999999999998,124.09799999999997,138.104465068,56,0,0.14201822514727783,-0.2985763092607593,0.2985763092607593,0.14201822514727783,1.1,1.8,2.4,3.11409266486537,122.68995593589281,7.6568542494923815,6.416319979971636,6.416319979971636,4.914213562373096,3.667553912973653,3.667553912973653,2.021238194057866,2.021238194057866,1.1170191106819758,1.1170191106819758,0.6287484870147931,0.6287484870147931,-0.8500000000000001,175.07674799821407,9.15,8.150000000000002,7.1499999999999995,62.44110397867766,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,25.151797520192265,25.33848497561191,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,26.186202068468653,0.0,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,26.186202068468653,24.304080427335524,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,25.548625391907585,0.0,6.076020106833881,6.076020106833881,19.075777413358384,0.0,0.0,0.0,9.788900384227766,0.0,0.0,0.0,0.0,11.602210726883344,2.108888888888889,0.0,0.4444444444444444,10,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,2.4879000000000007,43.86900000000002
